OTU_ID,Kingdom,Phylum,Class,Order,Family ,Genus,Species,Label
FOTU_1689,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1689_unidentified
FOTU_1680,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,unidentified,FOTU_1680_Bipolaris
FOTU_1690,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1690_unidentified
FOTU_1683,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Myriostoma,unidentified,FOTU_1683_Myriostoma
FOTU_1679,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1679_unidentified
FOTU_1674,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified,FOTU_1674_Glomeraceae
FOTU_1686,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Neocosmospora,Neocosmospora_falciformis,FOTU_1686_Neocosmospora_falciformis
FOTU_1687,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1687_Fungi
FOTU_1694,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1694_unidentified
FOTU_1696,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Fibroporia,Fibroporia_radiculosa,FOTU_1696_Fibroporia_radiculosa
FOTU_1677,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1677_Ascomycota
FOTU_1697,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota_sp,FOTU_1697_Chytridiomycota
FOTU_1700,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1700_unidentified
FOTU_1691,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,unidentified,unidentified,unidentified,FOTU_1691_Archaeosporales
FOTU_1704,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock,unidentified,FOTU_1704_Mock
FOTU_1698,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota_sp,FOTU_1698_Ascomycota
FOTU_1699,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1699_Rozellomycota
FOTU_1695,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1695_Fungi
FOTU_1709,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1709_unidentified
FOTU_1710,Fungi,Chytridiomycota,Chytridiomycetes,unidentified,unidentified,unidentified,Chytridiomycetes_sp,FOTU_1710_Chytridiomycetes
FOTU_1705,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1705_Fungi
FOTU_1708,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales_sp,FOTU_1708_Agaricales
FOTU_1702,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1702_unidentified
FOTU_1711,Fungi,Kickxellomycota,Kickxellomycetes,Kickxellales,unidentified,unidentified,Kickxellales_sp,FOTU_1711_Kickxellales
FOTU_1703,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,Hypocreales_sp,FOTU_1703_Hypocreales
FOTU_1706,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1706_Fungi
FOTU_1715,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1715_unidentified
FOTU_1716,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1716_unidentified
FOTU_1712,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,FOTU_1712_Sordariales
FOTU_1714,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1714_unidentified
FOTU_1707,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,unidentified,FOTU_1707_Nectriaceae
FOTU_1722,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1722_unidentified
FOTU_1713,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_1713_Fungi
FOTU_1723,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1723_unidentified
FOTU_1718,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1718_unidentified
FOTU_1719,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Phanerochaete,unidentified,FOTU_1719_Phanerochaete
FOTU_1720,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1720_unidentified
FOTU_1717,Fungi,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,Onygenales_sp,FOTU_1717_Onygenales
FOTU_1721,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1721_unidentified
FOTU_1725,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1725_unidentified
FOTU_1701,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,unidentified,FOTU_1701_Paraglomus
FOTU_1724,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1724_unidentified
FOTU_1729,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1729_unidentified
FOTU_1731,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1731_unidentified
FOTU_1726,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1726_unidentified
FOTU_1727,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1727_unidentified
FOTU_1728,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1728_unidentified
FOTU_1734,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock,unidentified,FOTU_1734_Mock
FOTU_1732,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Stagonospora,unidentified,FOTU_1732_Stagonospora
FOTU_1733,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,unidentified,unidentified,FOTU_1733_Pleosporaceae
FOTU_1730,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1730_unidentified
FOTU_1741,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1741_unidentified
FOTU_1735,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1735_unidentified
FOTU_1736,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1736_unidentified
FOTU_1740,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1740_unidentified
FOTU_1742,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1742_unidentified
FOTU_1743,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,Agaricomycetes_sp,FOTU_1743_Agaricomycetes
FOTU_1744,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_1744_Fungi
FOTU_1749,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_arrhizus,FOTU_1749_Rhizopus_arrhizus
FOTU_1750,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1750_unidentified
FOTU_1738,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,unidentified,unidentified,FOTU_1738_Chaetomiaceae
FOTU_1745,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1745_unidentified
FOTU_1746,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1746_unidentified
FOTU_1739,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,unidentified,FOTU_1739_Cortinarius
FOTU_1747,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,unidentified,FOTU_1747_Coprinopsis
FOTU_1737,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales_sp,FOTU_1737_Pleosporales
FOTU_1751,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1751_unidentified
FOTU_1748,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Geastrum_morganii,FOTU_1748_Geastrum_morganii
FOTU_1752,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1752_unidentified
FOTU_1757,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1757_unidentified
FOTU_1755,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1755_unidentified
FOTU_1756,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota_sp,FOTU_1756_Rozellomycota
FOTU_1753,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1753_Fungi
FOTU_1761,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1761_unidentified
FOTU_1764,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,unidentified,unidentified,Spizellomycetales_sp,FOTU_1764_Spizellomycetales
FOTU_1767,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1767_unidentified
FOTU_1758,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Capronia,Capronia_semi-immersa,FOTU_1758_Capronia_semi-immersa
FOTU_1759,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,unidentified,FOTU_1759_Trichoderma
FOTU_1760,Fungi,Ascomycota,Dothideomycetes,Hysteriales,Hysteriaceae,Rhytidhysteron,Rhytidhysteron_neorufulum,FOTU_1760_Rhytidhysteron_neorufulum
FOTU_1763,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Purpureocillium,Purpureocillium_lavendulum,FOTU_1763_Purpureocillium_lavendulum
FOTU_1771,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1771_unidentified
FOTU_1768,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1768_unidentified
FOTU_1773,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_1773_Fungi
FOTU_1772,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1772_unidentified
FOTU_1765,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes_sp,FOTU_1765_Dothideomycetes
FOTU_1766,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_acutatum,FOTU_1766_Acremonium_acutatum
FOTU_1770,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1770_unidentified
FOTU_1762,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_flavus,FOTU_1762_Aspergillus_flavus
FOTU_1769,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,unidentified,FOTU_1769_Nectriaceae
FOTU_1754,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Cetraspora,Cetraspora_nodosa,FOTU_1754_Cetraspora_nodosa
FOTU_1774,Fungi,Ascomycota,Leotiomycetes,unidentified,unidentified,unidentified,Leotiomycetes_sp,FOTU_1774_Leotiomycetes
FOTU_1775,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1775_unidentified
FOTU_1776,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1776_unidentified
FOTU_1777,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1777_unidentified
FOTU_1778,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,unidentified,FOTU_1778_Entoloma
FOTU_1782,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1782_unidentified
FOTU_1779,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,unidentified,FOTU_1779_Coprinopsis
FOTU_1780,Fungi,Basidiobolomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1780_Basidiobolomycota
FOTU_1781,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1781_unidentified
FOTU_1784,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1784_unidentified
FOTU_1790,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1790_unidentified
FOTU_1785,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1785_unidentified
FOTU_1792,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1792_unidentified
FOTU_1783,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,Pyrenochaeta_sp,FOTU_1783_Pyrenochaeta_sp
FOTU_1788,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,unidentified,FOTU_1788_Clitopilus
FOTU_1794,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1794_unidentified
FOTU_1791,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_1791_Fungi
FOTU_1787,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma,Phoma_sp,FOTU_1787_Phoma_sp
FOTU_1793,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1793_unidentified
FOTU_1795,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1795_unidentified
FOTU_1786,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,unidentified,unidentified,FOTU_1786_Chaetomiaceae
FOTU_1797,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_graminicola,FOTU_1797_Colletotrichum_graminicola
FOTU_1798,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1798_unidentified
FOTU_1799,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1799_unidentified
FOTU_1801,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Cinereomyces,Cinereomyces_lindbladii,FOTU_1801_Cinereomyces_lindbladii
FOTU_1807,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1807_unidentified
FOTU_1789,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,unidentified,unidentified,FOTU_1789_Gigasporaceae
FOTU_1803,Fungi,Basidiomycota,Agaricomycetes,Russulales,Gloeocystidiellaceae,Gloeocystidiellum,unidentified,FOTU_1803_Gloeocystidiellum
FOTU_1800,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,Sebacinales_sp,FOTU_1800_Sebacinales
FOTU_1805,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota_sp,FOTU_1805_Rozellomycota
FOTU_1802,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Monocillium,Monocillium_griseo-ochraceum,FOTU_1802_Monocillium_griseo-ochraceum
FOTU_1812,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1812_unidentified
FOTU_1796,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,unidentified,FOTU_1796_Penicillium
FOTU_1808,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1808_unidentified
FOTU_1804,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1804_Chytridiomycota
FOTU_1810,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1810_unidentified
FOTU_1811,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,unidentified,unidentified,FOTU_1811_Ceratobasidiaceae
FOTU_1806,Fungi,Ascomycota,Dothideomycetes,Valsariales,Valsariaceae,Valsaria,Valsaria_insitiva,FOTU_1806_Valsaria_insitiva
FOTU_1813,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1813_unidentified
FOTU_1814,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1814_unidentified
FOTU_1815,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,Pholiota_polychroa,FOTU_1815_Pholiota_polychroa
FOTU_1820,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,unidentified,unidentified,FOTU_1820_Peniophoraceae
FOTU_1809,Fungi,Glomeromycota,unidentified,unidentified,unidentified,unidentified,Glomeromycota_sp,FOTU_1809_Glomeromycota
FOTU_1818,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1818_unidentified
FOTU_1816,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,unidentified,FOTU_1816_Paraphoma
FOTU_1821,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1821_unidentified
FOTU_1817,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Sigarispora,unidentified,FOTU_1817_Sigarispora
FOTU_1825,Fungi,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS11,unidentified,unidentified,GS11_sp,FOTU_1825_GS11
FOTU_1819,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_1819_Fungi
FOTU_1826,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1826_unidentified
FOTU_1827,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,Lobulomycetaceae,Lobulomyces,Lobulomyces_sp,FOTU_1827_Lobulomyces_sp
FOTU_1824,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Thermomyces,Thermomyces_lanuginosus,FOTU_1824_Thermomyces_lanuginosus
FOTU_1822,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1822_Fungi
FOTU_1830,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1830_Fungi
FOTU_1831,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,unidentified,Meruliaceae_sp,FOTU_1831_Meruliaceae
FOTU_1832,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1832_unidentified
FOTU_1828,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,unidentified,unidentified,unidentified,FOTU_1828_Coniochaetales
FOTU_1823,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Cordana,Cordana_terrestris,FOTU_1823_Cordana_terrestris
FOTU_1829,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1829_Ascomycota
FOTU_1834,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1834_unidentified
FOTU_1842,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1842_unidentified
FOTU_1837,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1837_unidentified
FOTU_1843,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1843_unidentified
FOTU_1833,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_1833_Fungi
FOTU_1838,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,unidentified,FOTU_1838_Sebacinales
FOTU_1835,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1835_unidentified
FOTU_1839,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1839_unidentified
FOTU_1840,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1840_unidentified
FOTU_1836,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1836_unidentified
FOTU_1844,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1844_unidentified
FOTU_1850,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1850_unidentified
FOTU_1845,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_1845_Fungi
FOTU_1846,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis_rosea,FOTU_1846_Rhizophlyctis_rosea
FOTU_1852,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1852_unidentified
FOTU_1847,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Lopadostoma,unidentified,FOTU_1847_Lopadostoma
FOTU_1848,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1848_unidentified
FOTU_1849,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1849_unidentified
FOTU_1851,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1851_unidentified
FOTU_1856,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1856_unidentified
FOTU_1860,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremataceae,Papiliotrema,unidentified,FOTU_1860_Papiliotrema
FOTU_1854,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1854_unidentified
FOTU_1853,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Phlebia,Phlebia_sp,FOTU_1853_Phlebia_sp
FOTU_1857,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1857_unidentified
FOTU_1858,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1858_unidentified
FOTU_1859,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,unidentified,FOTU_1859_Auriculariales
FOTU_1864,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1864_unidentified
FOTU_1865,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1865_unidentified
FOTU_1861,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,Schizothecium_sp,FOTU_1861_Schizothecium_sp
FOTU_1866,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1866_unidentified
FOTU_1867,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Tremateia,Tremateia_sp,FOTU_1867_Tremateia_sp
FOTU_1855,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chaetosphaeria,Chaetosphaeria_sp,FOTU_1855_Chaetosphaeria_sp
FOTU_1863,Fungi,Kickxellomycota,Kickxellomycetes,Kickxellales,unidentified,unidentified,Kickxellales_sp,FOTU_1863_Kickxellales
FOTU_1868,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1868_unidentified
FOTU_1841,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Gigaspora,Gigaspora_rosea,FOTU_1841_Gigaspora_rosea
FOTU_1862,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Nigrograna,Nigrograna_sp,FOTU_1862_Nigrograna_sp
FOTU_1869,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Halotthiaceae,Sulcosporium,Sulcosporium_sp,FOTU_1869_Sulcosporium_sp
FOTU_1870,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1870_Fungi
FOTU_1872,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1872_unidentified
FOTU_1875,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_1875_Fungi
FOTU_1876,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1876_unidentified
FOTU_1871,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1871_unidentified
FOTU_1889,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales_sp,FOTU_1889_Pleosporales
FOTU_1874,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1874_Fungi
FOTU_1883,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1883_unidentified
FOTU_1877,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1877_unidentified
FOTU_1879,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1879_unidentified
FOTU_1878,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,Sebacinales_sp,FOTU_1878_Sebacinales
FOTU_1884,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1884_unidentified
FOTU_1882,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1882_unidentified
FOTU_1873,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_1873_Fungi
FOTU_1888,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1888_unidentified
FOTU_1881,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_sp,FOTU_1881_Mortierella_sp
FOTU_1887,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,FOTU_1887_Sordariales
FOTU_1891,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1891_unidentified
FOTU_1880,Fungi,Glomeromycota,Paraglomeromycetes,GS24,unidentified,unidentified,GS24_sp,FOTU_1880_GS24
FOTU_1892,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1892_unidentified
FOTU_1890,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1890_unidentified
FOTU_1893,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1893_unidentified
FOTU_1894,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1894_Fungi
FOTU_1886,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,unidentified,Mycosphaerellaceae_sp,FOTU_1886_Mycosphaerellaceae
FOTU_1896,Fungi,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS05,unidentified,unidentified,GS05_sp,FOTU_1896_GS05
FOTU_1885,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_brunneoviolaceus,FOTU_1885_Aspergillus_brunneoviolaceus
FOTU_1899,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1899_unidentified
FOTU_1900,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1900_unidentified
FOTU_1898,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_1898_Fungi
